## From Myers et al. Appl. Spectrosc., doi:10.1177/0003702820928358, 2020
wavenum,n,k
1091.147766,1.790927291,2.558553934
1090.665597,1.845802426,2.566645861
1090.183429,1.902051091,2.572537899
1089.70126,1.959380031,2.576041699
1089.219092,2.018039227,2.576969147
1088.736923,2.078075647,2.575138807
1088.254754,2.13889122,2.570380211
1087.772586,2.199887514,2.562538862
1087.290417,2.261389494,2.55147934
1086.808249,2.323554516,2.537088871
1086.32608,2.38553381,2.519280434
1085.843912,2.446477175,2.49799633
1085.361743,2.506716967,2.473215342
1084.879575,2.566519737,2.444955349
1084.397406,2.624939203,2.413280487
1083.915238,2.681027889,2.378300667
1083.433069,2.734988451,2.340173245
1082.950901,2.787174463,2.299096584
1082.468732,2.836865187,2.255306006
1081.986563,2.883339405,2.209065199
1081.504395,2.926609039,2.160660029
1081.022226,2.966990948,2.110391617
1080.540058,3.004220486,2.058572292
1080.057889,3.038034201,2.005519629
1079.575721,3.068303347,1.951551318
1079.093552,3.095188379,1.896981239
1078.611384,3.118857861,1.842112064
1078.129215,3.139480114,1.787229896
1077.647047,3.156859875,1.732599497
1077.164878,3.170987129,1.678459764
1076.682709,3.182309628,1.625022411
1076.200541,3.191274405,1.572469592
1075.718372,3.197695732,1.520955205
1075.236204,3.201436758,1.470605373
1074.754035,3.203018427,1.421520829
1074.271867,3.202961683,1.373778939
1073.789698,3.20112133,1.327438355
1073.30753,3.197314262,1.28254056
1072.825361,3.192004442,1.239113808
1072.343193,3.185656071,1.197174907
1071.861024,3.178165913,1.15672946
1071.378856,3.169362307,1.117772222
1070.896687,3.15960598,1.080287933
1070.414518,3.149258137,1.044250608
1069.93235,3.138252735,1.009626269
1069.450181,3.126451492,0.976374626
1068.968013,3.114106417,0.944451213
1068.485844,3.101469517,0.91381073
1068.003676,3.088497639,0.884408295
1067.521507,3.075093031,0.856199563
1067.039339,3.061426401,0.829141319
1066.55717,3.047669172,0.803190708
1066.075002,3.033795118,0.778304935
1065.592833,3.019737005,0.754440963
1065.110665,3.005603552,0.731556177
1064.628496,2.991504431,0.709608376
1064.146327,2.977426291,0.688555777
1063.664159,2.963325024,0.668357432
1063.18199,2.949263096,0.648973346
1062.699822,2.935303688,0.630364358
1062.217653,2.921437979,0.612493157
1061.735485,2.907640696,0.595324636
1061.253316,2.893950462,0.578826785
1060.771148,2.88040638,0.562970042
1060.288979,2.867004395,0.547727585
1059.806811,2.853728533,0.533073127
1059.324642,2.840599537,0.518981278
1058.842473,2.827637434,0.50542599
1058.360305,2.814843178,0.492381364
1057.878136,2.80220747,0.47982198
1057.395968,2.789735794,0.467723966
1056.913799,2.777433634,0.456065506
1056.431631,2.765300989,0.444826871
1055.949462,2.753335238,0.433990061
1055.467294,2.741538525,0.423538029
1054.985125,2.729913235,0.413454384
1054.502957,2.718460798,0.403722972
1054.020788,2.707179546,0.394328237
1053.53862,2.696067572,0.385255754
1053.056451,2.68512249,0.376492024
1052.574282,2.674347639,0.368024379
1052.092114,2.663743019,0.359840661
1051.609945,2.653301001,0.351928353
1051.127777,2.643013716,0.344274968
1050.645608,2.632882834,0.336868137
1050.16344,2.622911453,0.329696387
1049.681271,2.613093615,0.322749853
1049.199103,2.603423834,0.31602028
1048.716934,2.593904257,0.309500784
1048.234766,2.584537029,0.303184748
1047.752597,2.575315237,0.297065109
1047.270429,2.566232443,0.291133851
1046.78826,2.557292223,0.285382152
1046.306091,2.548496485,0.279801309
1045.823923,2.539835692,0.274383485
1045.341754,2.53130126,0.269122183
1044.859586,2.522894383,0.264012307
1044.377417,2.514618635,0.259049445
1043.895249,2.506468058,0.254229099
1043.41308,2.498436451,0.249545977
1042.930912,2.490525961,0.244994476
1042.448743,2.482738972,0.240568683
1041.966575,2.475068331,0.236263275
1041.484406,2.467507362,0.232074127
1041.002238,2.460057497,0.227997944
1040.520069,2.452721357,0.22403197
1040.0379,2.445493221,0.220173165
1039.555732,2.438367844,0.216417834
1039.073563,2.43134737,0.212761596
1038.591395,2.424433947,0.209199846
1038.109226,2.417619944,0.205728516
1037.627058,2.410898209,0.202344358
1037.144889,2.404269695,0.199045062
1036.662721,2.397737265,0.195828617
1036.180552,2.391296387,0.192692891
1035.698384,2.384942532,0.189635322
1035.216215,2.378676891,0.186652809
1034.734046,2.372501135,0.183742315
1034.251878,2.366410732,0.180901244
1033.769709,2.360401392,0.178127721
1033.287541,2.354474783,0.175420359
1032.805372,2.348632336,0.172777966
1032.323204,2.342868805,0.170198694
1031.841035,2.33717823,0.167680025
1031.358867,2.331561327,0.165219024
1030.876698,2.326020718,0.162812874
1030.39453,2.320552588,0.160459429
1029.912361,2.315152884,0.158157721
1029.430193,2.309823275,0.155907393
1028.948024,2.304564714,0.15370819
1028.465855,2.299373865,0.151559264
1027.983687,2.294247389,0.14945893
1027.501518,2.289187193,0.147404641
1027.01935,2.284193993,0.145393938
1026.537181,2.279263496,0.143424779
1026.055013,2.274390936,0.141496196
1025.572844,2.269577265,0.139607906
1025.090676,2.264824152,0.137759864
1024.608507,2.260128737,0.135951504
1024.126339,2.255488396,0.13418147
1023.64417,2.250904083,0.132447913
1023.162002,2.246376276,0.130748868
1022.679833,2.241902828,0.129083023
1022.197664,2.237481117,0.127449915
1021.715496,2.233112812,0.125849724
1021.233327,2.228797913,0.124282591
1020.751159,2.224533558,0.122747935
1020.26899,2.220315695,0.121244431
1019.786822,2.216145277,0.119769998
1019.304653,2.212023258,0.118322708
1018.822485,2.207947731,0.116901428
1018.340316,2.203916788,0.115505956
1017.858148,2.199931145,0.114136994
1017.375979,2.195991039,0.112795174
1016.89381,2.192095041,0.11148046
1016.411642,2.188241005,0.11019174
1015.929473,2.184430122,0.108927287
1015.447305,2.18066287,0.107685089
1014.965136,2.17693615,0.106463946
1014.482968,2.173247337,0.105263665
1014.000799,2.169596911,0.104084827
1013.518631,2.165985823,0.102928139
1013.036462,2.162412643,0.101793625
1012.554294,2.158875465,0.100680493
1012.072125,2.155375242,0.099587105
1011.589957,2.151912212,0.098511897
1011.107788,2.148484945,0.097453907
1010.625619,2.145092011,0.09641324
1010.143451,2.141734362,0.095390692
1009.661282,2.138412476,0.094387099
1009.179114,2.13512373,0.093402445
1008.696945,2.13186574,0.092435777
1008.214777,2.128638983,0.091485344
1007.732608,2.125444412,0.090549409
1007.25044,2.122280836,0.089627117
1006.768271,2.119146586,0.088718712
1006.286103,2.116042614,0.087825276
1005.803934,2.11296916,0.086947963
1005.321766,2.109924793,0.086087078
1004.839597,2.10690856,0.085241876
1004.357428,2.103921413,0.084410593
1003.87526,2.100963116,0.083591469
1003.393091,2.098032236,0.082783513
1002.910923,2.095126152,0.081986919
1002.428754,2.092245579,0.081202701
1001.946586,2.089391232,0.08043211
1001.464417,2.086561918,0.07967554
1000.982249,2.083756447,0.078932263
1000.50008,2.080975533,0.07820069
1000.017912,2.078219414,0.077479146
999.535743,2.075487137,0.076766752
999.0535745,2.072777033,0.076063909
998.571406,2.070090532,0.075371832
998.0892374,2.067427397,0.074691825
997.6070689,2.064785957,0.074024335
997.1249003,2.062164068,0.073368512
996.6427318,2.059562445,0.072722524
996.1605633,2.056981564,0.072084583
995.6783947,2.054420233,0.071453728
995.1962262,2.051877022,0.07083042
994.7140576,2.049352884,0.070216201
994.2318891,2.046847582,0.069612719
993.7497206,2.044360399,0.069020659
993.267552,2.041889191,0.068439268
992.7853835,2.039435625,0.067866638
992.3032149,2.036999464,0.0673007
991.8210464,2.034578323,0.066740394
991.3388779,2.032169581,0.066186138
990.8567093,2.029774189,0.065639622
990.3745408,2.027392864,0.065102682
989.8923722,2.025022984,0.064576142
989.4102037,2.022661209,0.064059325
988.9280352,2.020310164,0.063550144
988.4458666,2.017970085,0.063046418
987.9636981,2.015635967,0.062547058
987.4815295,2.013302565,0.062052682
986.999361,2.010975599,0.061565321
986.5171925,2.008655071,0.061087392
986.0350239,2.006328821,0.06062001
985.5528554,2.003984451,0.060162626
985.0706868,2.001634359,0.059713285
984.5885183,1.999280095,0.059270505
984.1063497,1.996892333,0.058835186
983.6241812,1.994441986,0.058412466
983.1420127,1.991939068,0.058012672
982.6598441,1.989393115,0.057651736
982.1776756,1.986774683,0.057351966
981.695507,1.984054327,0.057143852
981.2133385,1.981153369,0.057068884
980.73117,1.97811091,0.057182461
980.2490014,1.975074887,0.057553846
979.7668329,1.972192764,0.058260724
979.2846643,1.969286799,0.059376579
978.8024958,1.966350555,0.060950782
978.3203273,1.963789225,0.062985614
977.8381587,1.962007999,0.065415882
977.3559902,1.961120963,0.068097875
976.8738216,1.960909843,0.070813917
976.3916531,1.961282134,0.07329461
975.9094846,1.962145209,0.075256079
975.427316,1.963851571,0.076445684
974.9451475,1.966325045,0.076685891
974.4629789,1.968829513,0.075906463
973.9808104,1.970629334,0.074157007
973.4986419,1.971670985,0.071597099
973.0164733,1.972299457,0.068466917
972.5343048,1.972375989,0.065044977
972.0521362,1.971761584,0.061603572
971.5699677,1.970231772,0.058370732
971.0877992,1.967922926,0.055505991
970.6056306,1.965238333,0.0530928
970.1234621,1.962581277,0.051145744
969.6412935,1.959933281,0.0496278
969.159125,1.957121253,0.048471805
968.6769565,1.954316497,0.04760002
968.1947879,1.951690435,0.046938516
967.7126194,1.94928503,0.046425019
967.2304508,1.94701016,0.046011154
966.7482823,1.944839001,0.045661412
966.2661138,1.94274509,0.04535063
965.7839452,1.940740109,0.045061644
965.3017767,1.938831806,0.044783678
964.8196081,1.936988235,0.044511039
964.3374396,1.935177088,0.044241827
963.8552711,1.933399677,0.043976318
963.3731025,1.931669951,0.043715473
962.890934,1.929974437,0.043459564
962.4087654,1.928300142,0.043207653
961.9265969,1.926647425,0.042958226
961.4444284,1.925022006,0.042709723
960.9622598,1.923418641,0.042461671
960.4800913,1.921832085,0.042214692
959.9979227,1.920263052,0.041970331
959.5157542,1.91871345,0.041729935
959.0335857,1.917180657,0.041494001
958.5514171,1.915661693,0.0412619
958.0692486,1.914157033,0.041032173
957.58708,1.912667751,0.040803507
957.1049115,1.911192298,0.040575352
956.622743,1.909729123,0.040348277
956.1405744,1.908278704,0.040123653
955.6584059,1.906841397,0.039902702
955.1762373,1.905416012,0.039685946
954.6940688,1.904000998,0.039472733
954.2119003,1.902596474,0.039261721
953.7297317,1.901202917,0.039051522
953.2475632,1.899819851,0.038841721
952.7653946,1.89844656,0.038632765
952.2832261,1.897083163,0.038426016
951.8010576,1.895729899,0.038222659
951.318889,1.894386292,0.038023222
950.8367205,1.893051744,0.037827157
950.3545519,1.891726613,0.037633155
949.8723834,1.890411139,0.037439935
949.3902148,1.889104366,0.03724698
948.9080463,1.887805581,0.037054729
948.4258778,1.886514902,0.036864411
947.9437092,1.885232687,0.036677189
947.4615407,1.883958459,0.036493611
946.9793721,1.882692099,0.036313083
946.4972036,1.881433606,0.036134433
946.0150351,1.880183101,0.035956379
945.5328665,1.878940225,0.035778489
945.050698,1.877704978,0.03560118
944.5685294,1.87647748,0.035425682
944.0863609,1.875257731,0.035253175
943.6041924,1.874045253,0.035084065
943.1220238,1.872839451,0.034917895
942.6398553,1.871640325,0.034753341
942.1576867,1.870448232,0.034589239
941.6755182,1.869262815,0.034425024
941.1933497,1.868083954,0.034261219
940.7111811,1.866911888,0.034099028
940.2290126,1.865746379,0.033939619
939.746844,1.864587545,0.033783525
939.2646755,1.863435149,0.033630196
938.782507,1.862289429,0.033478469
938.3003384,1.861150384,0.033327028
937.8181699,1.860017419,0.033175409
937.3360013,1.858890295,0.033024065
936.8538328,1.857768893,0.032874133
936.3716643,1.856653452,0.032726787
935.8894957,1.855543733,0.032582548
935.4073272,1.854439855,0.032440893
934.9251586,1.853341818,0.032300632
934.4429901,1.852249503,0.032160599
933.9608216,1.851162911,0.032020222
933.478653,1.85008204,0.03188007
932.9964845,1.849007011,0.031741217
932.5143159,1.847937703,0.031604935
932.0321474,1.84687376,0.031471588
931.5499789,1.845814943,0.031340741
931.0678103,1.844761133,0.031211171
930.5856418,1.843712568,0.031081582
930.1034732,1.842669129,0.030951556
929.6213047,1.841630697,0.030821506
929.1391362,1.840597391,0.03069268
928.6569676,1.839569092,0.030566257
928.1747991,1.838545919,0.030442741
927.6926305,1.837527752,0.03032168
927.210462,1.836514831,0.030201772
926.7282935,1.835506916,0.030081825
926.2461249,1.834503889,0.029961329
925.7639564,1.833505273,0.029840719
925.2817878,1.832511067,0.029721193
924.7996193,1.831521511,0.029603943
924.3174508,1.830536485,0.029489478
923.8352822,1.829555869,0.029377274
923.3531137,1.828579783,0.02926616
922.8709451,1.827608347,0.029154884
922.3887766,1.826641321,0.029042987
921.9066081,1.825678706,0.028930884
921.4244395,1.82472074,0.028819837
920.942271,1.823767424,0.028711002
920.4601024,1.822818279,0.028604928
919.9779339,1.821873188,0.028501019
919.4957654,1.820932031,0.028398084
919.0135968,1.819994927,0.028294876
918.5314283,1.819061875,0.028190879
918.0492597,1.818132758,0.028086569
917.5670912,1.817207694,0.027983209
917.0849227,1.816286802,0.027881999
916.6027541,1.815369844,0.027783463
916.1205856,1.814456821,0.02768711
915.638417,1.813548088,0.027591689
915.1562485,1.812643409,0.027495919
914.67408,1.811742544,0.027399283
914.1919114,1.810845137,0.027302254
913.7097429,1.809951305,0.027206082
913.2275743,1.80906105,0.027111974
912.7454058,1.808174491,0.027020443
912.2632372,1.807291508,0.026931012
911.7810687,1.80641222,0.026842406
911.2989002,1.805536509,0.026753409
910.8167316,1.804664373,0.026663449
910.3345631,1.803795815,0.026573055
909.8523945,1.80293107,0.026483489
909.370226,1.802069902,0.02639596
908.8880575,1.801212192,0.026310975
908.4058889,1.800357699,0.026228022
907.9237204,1.799506307,0.026145848
907.4415518,1.798658252,0.026063116
906.9593833,1.797813416,0.025979385
906.4772148,1.796971798,0.025895111
905.9950462,1.796133518,0.025811574
905.5128777,1.795298457,0.025730005
905.0307091,1.794466615,0.025650993
904.5485406,1.793637991,0.025573967
904.0663721,1.792812824,0.025497673
903.5842035,1.791990876,0.025420852
903.102035,1.791172147,0.025342921
902.6198664,1.790356159,0.025264405
902.1376979,1.789543033,0.025186528
901.6555294,1.788732767,0.02511058
901.1733608,1.787925601,0.025037119
900.6911923,1.787121177,0.024965577
900.2090237,1.786319733,0.024894711
899.7268552,1.785521269,0.024823213
899.2446867,1.784725666,0.024750585
898.7625181,1.783933044,0.024677299
898.2803496,1.78314352,0.024604688
897.798181,1.782356978,0.024533961
897.3160125,1.781573176,0.024465725
896.833844,1.780791998,0.024399374
896.3516754,1.780013323,0.024333619
895.8695069,1.77923727,0.024267182
895.3873383,1.778463841,0.024199508
894.9051698,1.777693033,0.024131075
894.4230013,1.776924968,0.02406331
893.9408327,1.776159525,0.023997376
893.4586642,1.775396705,0.023933901
892.9764956,1.774636507,0.02387232
892.4943271,1.77387917,0.023811327
892.0121586,1.773124456,0.023749583
891.52999,1.772372246,0.023686618
891.0478215,1.771622419,0.023622835
890.5656529,1.770874858,0.023559593
890.0834844,1.770129561,0.023498179
889.6013159,1.769386768,0.023439175
889.1191473,1.76864624,0.023382012
888.6369788,1.767908216,0.023325408
888.1548102,1.767172456,0.023268016
887.6726417,1.766439199,0.023209296
887.1904732,1.765708327,0.023149777
886.7083046,1.764979959,0.023090795
886.2261361,1.764254093,0.023033641
885.7439675,1.763530493,0.02297887
885.261799,1.762808919,0.022925936
884.7796305,1.762089372,0.022873495
884.2974619,1.76137197,0.022820199
883.8152934,1.760656595,0.022765508
883.3331248,1.759943485,0.022709958
882.8509563,1.759232521,0.022654867
882.3687878,1.758523822,0.022601616
881.8866192,1.757817149,0.022550747
881.4044507,1.757112742,0.022501716
880.9222821,1.756410599,0.022453189
880.4401136,1.755710721,0.022403762
879.9579451,1.75501287,0.022352899
879.4757765,1.754316807,0.02230113
878.993608,1.753622651,0.022249779
878.5114394,1.752930403,0.022200214
878.0292709,1.752240181,0.02215304
877.5471023,1.751551747,0.022107653
877.0649338,1.75086534,0.022062739
876.5827653,1.75018096,0.022016885
876.1005967,1.749498367,0.021969551
875.6184282,1.748817682,0.021921286
875.1362596,1.748138905,0.021873467
874.6540911,1.747461915,0.021827383
874.1719226,1.746786952,0.021783689
873.689754,1.746113777,0.021741748
873.2075855,1.745442629,0.021700317
872.7254169,1.744773507,0.021657895
872.2432484,1.744106054,0.021613948
871.7610799,1.74344027,0.021569023
871.2789113,1.742776036,0.02152448
870.7967428,1.742113471,0.021481695
870.3145742,1.741452575,0.021441234
869.8324057,1.740793347,0.021402562
869.3502372,1.740135908,0.021364318
868.8680686,1.739480019,0.021325095
868.3859001,1.738826037,0.021284267
867.9037315,1.738173604,0.021242494
867.421563,1.737523079,0.021201018
866.9393945,1.736874342,0.021161353
866.4572259,1.736227155,0.021124039
865.9750574,1.735581398,0.021088507
865.4928888,1.734937072,0.021053337
865.0107203,1.734294176,0.021017121
864.5285518,1.73365283,0.020979295
864.0463832,1.733013034,0.020940408
863.5642147,1.732374787,0.020901874
863.0820461,1.731737971,0.020865103
862.5998776,1.731102705,0.020830706
862.1177091,1.730468988,0.02079807
861.6355405,1.729836941,0.020765839
861.153372,1.729206443,0.020732515
860.6712034,1.728577495,0.02069756
860.1890349,1.727949739,0.020661525
859.7068664,1.727323294,0.020625804
859.2246978,1.726698041,0.020591833
858.7425293,1.726074219,0.020560181
858.2603607,1.725451708,0.020530343
857.7781922,1.724830627,0.020500844
857.2960237,1.724210978,0.020470245
856.8138551,1.723592639,0.02043796
856.3316866,1.722975612,0.020404544
855.849518,1.722360134,0.020371487
855.3673495,1.721746087,0.020340156
854.885181,1.721133232,0.020311184
854.4030124,1.720521569,0.020283986
853.9208439,1.719910979,0.020257132
853.4386753,1.719301581,0.020229137
852.9565068,1.718693495,0.020199426
852.4743383,1.718086481,0.020168552
851.9921697,1.717480779,0.020137938
851.5100012,1.716876268,0.020109147
851.0278326,1.71627295,0.020082675
850.5456641,1.715670824,0.020058032
850.0634956,1.715070128,0.020033682
849.581327,1.714470625,0.020008193
849.0991585,1.713872314,0.019980932
848.6169899,1.713274956,0.019952495
848.1348214,1.712678552,0.019924356
847.6526529,1.712083221,0.019897917
847.1704843,1.711488962,0.019873891
846.6883158,1.710895777,0.019851623
846.2061472,1.710303664,0.019829657
845.7239787,1.709712505,0.019806515
845.2418102,1.709122419,0.019781603
844.7596416,1.708533526,0.01975547
844.2774731,1.707945824,0.019729625
843.7953045,1.707359314,0.019705525
843.313136,1.706773758,0.019683842
842.8309675,1.706189036,0.019663902
842.3487989,1.705605149,0.019644268
841.8666304,1.705022216,0.019623427
841.3844618,1.704440236,0.019600725
840.9022933,1.703859091,0.019576799
840.4201247,1.703278899,0.019553168
839.9379562,1.702699781,0.019531269
839.4557877,1.702121496,0.019511802
838.9736191,1.701544166,0.019494087
838.4914506,1.700967908,0.019476676
838.009282,1.700392723,0.019458033
837.5271135,1.699818254,0.019437507
837.044945,1.699244618,0.019415751
836.5627764,1.698671699,0.019394197
836.0806079,1.698099494,0.019374447
835.5984393,1.697528005,0.019357113
835.1162708,1.696957469,0.019341582
834.6341023,1.696387768,0.019326288
834.1519337,1.695818782,0.019309744
833.6697652,1.69525063,0.019291349
833.1875966,1.694683313,0.019271579
832.7054281,1.69411695,0.019252118
832.2232596,1.69355154,0.01923441
831.741091,1.692986727,0.019219179
831.2589225,1.692422628,0.019205732
830.7767539,1.691859126,0.019192537
830.2945854,1.69129622,0.019178033
829.8124169,1.690734029,0.01916164
829.3302483,1.690172434,0.019143866
828.8480798,1.689611554,0.019126363
828.3659112,1.68905139,0.019110682
827.8837427,1.688491941,0.019097447
827.4015742,1.687933207,0.019086016
826.9194056,1.687375307,0.019074874
826.4372371,1.686818123,0.019062365
825.9550685,1.686261535,0.019047918
825.4729,1.685705423,0.019032089
824.9907315,1.685149789,0.019016525
824.5085629,1.68459475,0.019002745
824.0263944,1.684040189,0.018991441
823.5442258,1.683486223,0.018981962
823.0620573,1.682932854,0.018972766
822.5798888,1.682379961,0.018962184
822.0977202,1.681827784,0.018949617
821.6155517,1.681276083,0.018935699
821.1333831,1.680725098,0.018921997
820.6512146,1.680174828,0.018910121
820.1690461,1.679624915,0.018900752
819.6868775,1.67907548,0.018893238
819.204709,1.678526402,0.018885953
818.7225404,1.677977681,0.018877272
818.2403719,1.677429318,0.018866589
817.7582034,1.676881552,0.018854477
817.2760348,1.676334262,0.018842582
816.7938663,1.67578733,0.018832546
816.3116977,1.675240874,0.018824996
815.8295292,1.674694896,0.01881936
815.3473607,1.674149513,0.018813934
814.8651921,1.673604608,0.018807106
814.3830236,1.67306006,0.018798245
813.900855,1.67251575,0.018787948
813.4186865,1.671971679,0.01877787
812.936518,1.671427965,0.018769667
812.4543494,1.670884609,0.018763986
811.9721809,1.670341492,0.018760178
811.4900123,1.669798732,0.018756606
811.0078438,1.66925633,0.018751631
810.5256753,1.668714166,0.018744543
810.0435067,1.668172479,0.018735988
809.5613382,1.667631269,0.01872769
809.0791696,1.667090297,0.018721236
808.5970011,1.666549802,0.018717334
808.1148326,1.666009307,0.01871535
807.632664,1.665468931,0.018713601
807.1504955,1.664928794,0.018710373
806.6683269,1.664388895,0.018705057
806.1861584,1.663849115,0.018698264
805.7039898,1.663309574,0.018691689
805.2218213,1.662770152,0.018686999
804.7396528,1.662231088,0.018684933
804.2574842,1.661692143,0.018684778
803.7753157,1.661153555,0.018684827
803.2931471,1.660615325,0.0186834
802.8109786,1.660077334,0.018679852
802.3288101,1.659539223,0.018674748
801.8466415,1.659001112,0.01866992
801.364473,1.658463121,0.018666966
800.8823044,1.657925129,0.018666638
800.4001359,1.657387257,0.018668272
799.9179674,1.656849504,0.018670104
799.4357988,1.65631187,0.018670445
798.9536303,1.655774355,0.018668626
798.4714617,1.65523684,0.018665254
797.9892932,1.654699326,0.018662117
797.5071247,1.65416193,0.018660931
797.0249561,1.653624535,0.018662399
796.5427876,1.653087258,0.018665794
796.060619,1.652550101,0.018669432
795.5784505,1.652013063,0.018671572
795.096282,1.651476026,0.018671455
794.6141134,1.650938869,0.018669801
794.1319449,1.650401473,0.018668378
793.6497763,1.649864078,0.018668909
793.1676078,1.649326563,0.018672098
792.6854393,1.648788929,0.01867733
792.2032707,1.648251295,0.01868275
791.7211022,1.647713542,0.01868665
791.2389336,1.647175789,0.018688284
790.7567651,1.646637917,0.018688368
790.2745966,1.646100044,0.018688647
789.792428,1.645562172,0.018690923
789.3102595,1.64502418,0.018695919
788.8280909,1.644485951,0.018702926
788.3459224,1.643947482,0.018710168
787.8637539,1.643408656,0.01871586
787.3815853,1.642869711,0.018719243
786.8994168,1.642330527,0.01872105
786.4172482,1.641791105,0.018723091
785.9350797,1.641251564,0.018727096
785.4529112,1.640711784,0.01873388
784.9707426,1.640171766,0.01874272
784.4885741,1.639631748,0.01875175
784.0064055,1.639091611,0.018759236
783.524237,1.638551116,0.018764388
783.0420685,1.638010263,0.018767925
782.5598999,1.637468934,0.018771706
782.0777314,1.636927247,0.018777521
781.5955628,1.636385202,0.018786121
781.1133943,1.6358428,0.018796807
780.6312258,1.63530004,0.018807702
780.1490572,1.634757042,0.018817021
779.6668887,1.634213567,0.018823966
779.1847201,1.633669853,0.018829279
778.7025516,1.633125901,0.018834841
778.2203831,1.632581711,0.018842449
777.7382145,1.632037044,0.018852914
777.256046,1.6314919,0.018865472
776.7738774,1.630946159,0.018878266
776.2917089,1.630399823,0.018889429
775.8095404,1.62985301,0.018898208
775.3273718,1.62930572,0.01890534
774.8452033,1.628757954,0.018912725
774.3630347,1.62820971,0.018922189
773.8808662,1.627660871,0.018934554
773.3986977,1.627111673,0.018949028
772.9165291,1.626561999,0.018963762
772.4343606,1.626011968,0.018976836
771.952192,1.62546134,0.018987512
771.4700235,1.624909997,0.018996509
770.987855,1.624357939,0.019005742
770.5056864,1.623805285,0.0190171
770.0235179,1.623251915,0.019031415
769.5413493,1.62269783,0.019047877
769.0591808,1.622143149,0.019064603
768.5770122,1.621587753,0.01907967
768.0948437,1.621031761,0.019092275
767.6126752,1.620475054,0.019103164
767.1305066,1.61991787,0.01911433
766.6483381,1.619360089,0.019127669
766.1661695,1.618801713,0.019143993
765.684001,1.618242264,0.01916248
765.2018325,1.61768198,0.019181265
764.7196639,1.617120743,0.019198371
764.2374954,1.61655879,0.019212985
763.7553268,1.615995884,0.019225894
763.2731583,1.615432262,0.019239074
762.7909898,1.614867687,0.019254431
762.3088212,1.614302397,0.019272819
761.8266527,1.613736272,0.01929348
761.3444841,1.613169432,0.019314395
760.8623156,1.612601757,0.019333631
760.3801471,1.612033248,0.019350281
759.8979785,1.611463547,0.019365264
759.41581,1.610892773,0.019380525
758.9336414,1.610321045,0.019397991
758.4514729,1.609748244,0.019418584
757.9693044,1.609174371,0.019441459
757.4871358,1.608599544,0.019464599
757.0049673,1.608023524,0.01948607
756.5227987,1.607446551,0.019504966
756.0406302,1.606868625,0.019522123
755.5584617,1.606289744,0.01953953
755.0762931,1.60570991,0.019559257
754.5941246,1.605129004,0.019582097
754.111956,1.604546666,0.019607283
753.6297875,1.603963018,0.019632788
753.147619,1.603378177,0.019656554
752.6654504,1.602792025,0.019677755
752.1832819,1.60220468,0.019697214
751.7011133,1.601616144,0.019716959
751.2189448,1.601026297,0.019739056
750.7367763,1.600435138,0.019764312
750.2546077,1.599842787,0.019791968
749.7724392,1.599249244,0.019819923
749.2902706,1.598654509,0.019846167
748.8081021,1.598058462,0.019869795
748.3259336,1.597460747,0.01989165
747.843765,1.596861482,0.019913832
747.3615965,1.596260786,0.019938393
746.8794279,1.595658541,0.019966219
746.3972594,1.595054865,0.019996518
745.9150909,1.594449639,0.020027123
745.4329223,1.593842864,0.020056
744.9507538,1.593234658,0.020082222
744.4685852,1.592624903,0.020106653
743.9864167,1.592013717,0.020131409
743.5042482,1.5914011,0.020158626
743.0220796,1.590786815,0.020189183
742.5399111,1.590170741,0.020222258
742.0577425,1.58955276,0.020255677
741.575574,1.588932991,0.020287335
741.0934055,1.588311434,0.020316353
740.6112369,1.587688088,0.02034357
740.1290684,1.587062955,0.02037116
739.6468998,1.586436153,0.020401232
739.1647313,1.585807443,0.020434732
738.6825628,1.585176945,0.020470776
738.2003942,1.584544659,0.020507189
737.7182257,1.583910704,0.02054183
737.2360571,1.583274603,0.020573819
736.7538886,1.582636476,0.020603992
736.2717201,1.581996203,0.020634575
735.7895515,1.581353784,0.020667726
735.307383,1.580709219,0.020704377
734.8252144,1.580062509,0.020743672
734.3430459,1.579413772,0.020783382
733.8608773,1.57876277,0.020821312
733.3787088,1.578109741,0.020856546
732.8965403,1.577454448,0.02088997
732.4143717,1.576797128,0.020923801
731.9322032,1.576137543,0.020960251
731.4500346,1.575475693,0.021000302
730.9678661,1.574811339,0.02104306
730.4856976,1.574144363,0.021086294
730.003529,1.573475003,0.021127768
729.5213605,1.572803021,0.021166537
729.0391919,1.572128534,0.021203481
728.5570234,1.571451545,0.021240888
728.0748549,1.570772052,0.021281015
727.5926863,1.570089936,0.021324853
727.1105178,1.569405198,0.021371452
726.6283492,1.568717957,0.021418542
726.1461807,1.568028212,0.021463856
725.6640122,1.567335725,0.021506416
725.1818436,1.566640139,0.021547219
724.6996751,1.565941572,0.021588516
724.2175065,1.565240145,0.021632636
723.735338,1.564535618,0.021680556
723.2531695,1.563828111,0.02173136
722.7710009,1.563117623,0.021782745
722.2888324,1.562404037,0.021832353
721.8066638,1.56168747,0.021879207
721.3244953,1.560967684,0.021924254
720.8423268,1.560244918,0.021969883
720.3601582,1.559519172,0.02201841
719.8779897,1.558790088,0.022070838
719.3958211,1.558057427,0.022126261
718.9136526,1.557321191,0.022182297
718.4314841,1.556581497,0.022236625
717.9493155,1.555838227,0.022288196
717.467147,1.555091381,0.022337994
716.9849784,1.554340959,0.02238841
716.5028099,1.553586841,0.022441879
